,index,req_accuracy,req_delay,req_id,served_delay,served_model,served_pred,true_answer,high_acc,low_delay,client_id,served_model_name,served_accuracy,post-QoS,algorithm,QoS,mc_run
753,3,1.0,0.0,3,0.26332902908325195,3,213,213,True,True,rpi4-1,MobileNet,0.8,0.768335485458374,Optimal,0.8098070827125,5
754,4,1.0,0.0,4,0.31171512603759766,3,7,7,True,True,rpi4-1,MobileNet,0.8,0.7441424369812012,Optimal,0.8098070827125,5
755,5,1.0,0.0,5,0.36368632316589355,3,225,225,True,True,rpi4-1,MobileNet,0.8,0.7181568384170532,Optimal,0.8098070827125,5
756,6,1.0,0.0,6,0.24622750282287598,3,102,102,True,True,rpi4-1,MobileNet,0.8,0.776886248588562,Optimal,0.8098070827125,5
757,7,1.0,0.0,7,0.3389143943786621,3,234,234,True,True,rpi4-1,MobileNet,0.8,0.730542802810669,Optimal,0.8098070827125,5
758,8,1.0,0.0,8,0.3703312873840332,3,156,156,True,True,rpi4-1,MobileNet,0.8,0.7148343563079834,Optimal,0.8098070827125,5
759,9,1.0,0.0,9,0.33161091804504395,3,275,275,True,True,rpi4-1,MobileNet,0.8,0.734194540977478,Optimal,0.8098070827125,5
760,10,1.0,0.5,20,0.22094202041625977,3,407,817,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,5
761,11,1.0,0.5,21,0.19379949569702148,3,727,668,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,5
762,12,1.0,0.5,22,0.15645742416381836,3,929,929,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,5
763,13,1.0,0.5,23,0.1471872329711914,3,846,818,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,5
764,14,1.0,0.5,24,0.13088321685791016,3,877,877,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,5
765,15,1.0,0.5,25,0.13927936553955078,3,732,732,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,5
766,16,1.0,0.5,26,0.13706541061401367,3,872,872,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,5
767,17,1.0,0.5,27,0.13788652420043945,3,419,692,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,5
768,18,1.0,0.5,28,0.12744736671447754,3,823,823,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,5
769,19,1.0,0.5,29,0.14011859893798828,3,900,900,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,5
770,20,0.5,0.0,10,0.2171802520751953,0,595,595,False,True,jetson,AlexNet,0.6,0.8914098739624023,Optimal,0.959606171503125,5
771,21,0.5,0.0,11,0.1971752643585205,0,33,507,False,True,jetson,AlexNet,0.6,0.9014123678207397,Optimal,0.959606171503125,5
772,22,0.5,0.0,12,0.17524480819702148,0,436,436,False,True,jetson,AlexNet,0.6,0.9123775959014893,Optimal,0.959606171503125,5
773,23,0.5,0.0,13,0.1571516990661621,0,354,354,False,True,jetson,AlexNet,0.6,0.921424150466919,Optimal,0.959606171503125,5
774,24,0.5,0.0,14,0.13468074798583984,0,641,641,False,True,jetson,AlexNet,0.6,0.9326596260070801,Optimal,0.959606171503125,5
775,25,0.5,0.0,15,0.14377737045288086,0,614,465,False,True,jetson,AlexNet,0.6,0.9281113147735596,Optimal,0.959606171503125,5
776,26,0.5,0.0,16,0.1676468849182129,0,574,574,False,True,jetson,AlexNet,0.6,0.9161765575408936,Optimal,0.959606171503125,5
777,27,0.5,0.0,17,0.11703062057495117,0,296,360,False,True,jetson,AlexNet,0.6,0.9414846897125244,Optimal,0.959606171503125,5
778,28,0.5,0.0,18,0.1290419101715088,0,553,553,False,True,jetson,AlexNet,0.6,0.9354790449142456,Optimal,0.959606171503125,5
779,29,0.5,0.0,19,0.13950896263122559,0,372,371,False,True,jetson,AlexNet,0.6,0.9302455186843872,Optimal,0.959606171503125,5
780,0,1.0,0.0,0,0.2832765579223633,3,240,240,True,True,rpi4-1,MobileNet,0.8,0.7583617210388184,EGP,0.8098070827125,5
781,1,1.0,0.0,1,0.22605681419372559,3,253,253,True,True,rpi4-1,MobileNet,0.8,0.7869715929031372,EGP,0.8098070827125,5
782,2,1.0,0.0,2,0.243607759475708,3,23,23,True,True,rpi4-1,MobileNet,0.8,0.778196120262146,EGP,0.8098070827125,5
783,3,1.0,0.0,3,0.2302093505859375,3,213,213,True,True,rpi4-1,MobileNet,0.8,0.7848953247070313,EGP,0.8098070827125,5
784,4,1.0,0.0,4,0.2427656650543213,3,7,7,True,True,rpi4-1,MobileNet,0.8,0.7786171674728394,EGP,0.8098070827125,5
785,5,1.0,0.0,5,0.25231456756591797,3,225,225,True,True,rpi4-1,MobileNet,0.8,0.773842716217041,EGP,0.8098070827125,5
786,6,1.0,0.0,6,0.22989821434020996,3,102,102,True,True,rpi4-1,MobileNet,0.8,0.785050892829895,EGP,0.8098070827125,5
787,7,1.0,0.0,7,0.2059032917022705,3,234,234,True,True,rpi4-1,MobileNet,0.8,0.7970483541488648,EGP,0.8098070827125,5
788,8,1.0,0.0,8,0.2070307731628418,3,156,156,True,True,rpi4-1,MobileNet,0.8,0.7964846134185791,EGP,0.8098070827125,5
789,9,1.0,0.0,9,0.21375656127929688,3,275,275,True,True,rpi4-1,MobileNet,0.8,0.7931217193603516,EGP,0.8098070827125,5
790,10,0.5,0.0,10,0.248701810836792,0,595,595,False,True,jetson,AlexNet,0.6,0.875649094581604,EGP,0.959606171503125,5
791,11,0.5,0.0,11,0.1321415901184082,0,33,507,False,True,jetson,AlexNet,0.6,0.9339292049407959,EGP,0.959606171503125,5
792,12,0.5,0.0,12,0.16519927978515625,0,436,436,False,True,jetson,AlexNet,0.6,0.9174003601074219,EGP,0.959606171503125,5
793,13,0.5,0.0,13,0.18253755569458008,0,354,354,False,True,jetson,AlexNet,0.6,0.90873122215271,EGP,0.959606171503125,5
794,14,0.5,0.0,14,0.15182948112487793,0,641,641,False,True,jetson,AlexNet,0.6,0.924085259437561,EGP,0.959606171503125,5
795,15,0.5,0.0,15,0.15844964981079102,0,614,465,False,True,jetson,AlexNet,0.6,0.9207751750946045,EGP,0.959606171503125,5
796,16,0.5,0.0,16,0.28461313247680664,0,574,574,False,True,jetson,AlexNet,0.6,0.8576934337615967,EGP,0.959606171503125,5
797,17,0.5,0.0,17,0.21211957931518555,0,296,360,False,True,jetson,AlexNet,0.6,0.8939402103424072,EGP,0.959606171503125,5
798,18,0.5,0.0,18,0.16671156883239746,0,553,553,False,True,jetson,AlexNet,0.6,0.9166442155838013,EGP,0.959606171503125,5
799,19,0.5,0.0,19,0.14133477210998535,0,372,371,False,True,jetson,AlexNet,0.6,0.9293326139450073,EGP,0.959606171503125,5
800,20,1.0,0.5,20,0.3340013027191162,3,407,817,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,5
801,21,1.0,0.5,21,0.23763608932495117,3,727,668,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,5
802,22,1.0,0.5,22,0.1432023048400879,3,929,929,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,5
803,23,1.0,0.5,23,0.1818227767944336,3,846,818,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,5
804,24,1.0,0.5,24,0.16955232620239258,3,877,877,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,5
805,25,1.0,0.5,25,0.2582724094390869,3,732,732,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,5
806,26,1.0,0.5,26,0.2075819969177246,3,872,872,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,5
807,27,1.0,0.5,27,0.15462303161621094,3,419,692,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,5
808,28,1.0,0.5,28,0.13848209381103516,3,823,823,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,5
809,29,1.0,0.5,29,0.12382245063781738,3,900,900,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,5
810,0,1.0,0.0,0,0.4765288829803467,3,240,240,True,True,rpi4-1,MobileNet,0.8,0.6617355585098267,AGP,0.8098070827125,5
811,1,1.0,0.0,1,0.19168305397033691,3,253,253,True,True,rpi4-1,MobileNet,0.8,0.8041584730148316,AGP,0.8098070827125,5
812,2,1.0,0.0,2,0.2685399055480957,3,23,23,True,True,rpi4-1,MobileNet,0.8,0.7657300472259522,AGP,0.8098070827125,5
813,3,1.0,0.0,3,0.21767139434814453,3,213,213,True,True,rpi4-1,MobileNet,0.8,0.7911643028259278,AGP,0.8098070827125,5
814,4,1.0,0.0,4,0.24052143096923828,3,7,7,True,True,rpi4-1,MobileNet,0.8,0.7797392845153809,AGP,0.8098070827125,5
815,5,1.0,0.0,5,0.20563483238220215,3,225,225,True,True,rpi4-1,MobileNet,0.8,0.797182583808899,AGP,0.8098070827125,5
816,6,1.0,0.0,6,0.22822165489196777,3,102,102,True,True,rpi4-1,MobileNet,0.8,0.7858891725540161,AGP,0.8098070827125,5
817,7,1.0,0.0,7,0.21194982528686523,3,234,234,True,True,rpi4-1,MobileNet,0.8,0.7940250873565674,AGP,0.8098070827125,5
818,8,1.0,0.0,8,0.26250171661376953,3,156,156,True,True,rpi4-1,MobileNet,0.8,0.7687491416931153,AGP,0.8098070827125,5
819,9,1.0,0.0,9,0.3935554027557373,3,275,275,True,True,rpi4-1,MobileNet,0.8,0.7032222986221314,AGP,0.8098070827125,5
820,10,0.5,0.0,10,0.24950599670410156,0,595,595,False,True,jetson,AlexNet,0.6,0.8752470016479492,AGP,0.959606171503125,5
821,11,0.5,0.0,11,0.15729570388793945,0,33,507,False,True,jetson,AlexNet,0.6,0.9213521480560303,AGP,0.959606171503125,5
822,12,0.5,0.0,12,0.1830756664276123,0,436,436,False,True,jetson,AlexNet,0.6,0.9084621667861938,AGP,0.959606171503125,5
823,13,0.5,0.0,13,0.12451052665710449,0,354,354,False,True,jetson,AlexNet,0.6,0.9377447366714478,AGP,0.959606171503125,5
824,14,0.5,0.0,14,0.1484668254852295,0,641,641,False,True,jetson,AlexNet,0.6,0.9257665872573853,AGP,0.959606171503125,5
825,15,0.5,0.0,15,0.1411607265472412,0,614,465,False,True,jetson,AlexNet,0.6,0.9294196367263794,AGP,0.959606171503125,5
826,16,0.5,0.0,16,0.16478514671325684,0,574,574,False,True,jetson,AlexNet,0.6,0.9176074266433716,AGP,0.959606171503125,5
827,17,0.5,0.0,17,0.1413283348083496,0,296,360,False,True,jetson,AlexNet,0.6,0.9293358325958252,AGP,0.959606171503125,5
828,18,0.5,0.0,18,0.1871328353881836,0,553,553,False,True,jetson,AlexNet,0.6,0.9064335823059082,AGP,0.959606171503125,5
829,19,0.5,0.0,19,0.1692216396331787,0,372,371,False,True,jetson,AlexNet,0.6,0.9153891801834106,AGP,0.959606171503125,5
830,20,1.0,0.5,20,0.2862727642059326,3,407,817,True,False,jetson2,MobileNet,0.8,0.9,AGP,0.8098070827125,5
831,21,1.0,0.5,21,0.1485447883605957,3,727,668,True,False,jetson2,MobileNet,0.8,0.9,AGP,0.8098070827125,5
832,22,1.0,0.5,22,0.13232803344726562,3,929,929,True,False,jetson2,MobileNet,0.8,0.9,AGP,0.8098070827125,5
833,23,1.0,0.5,23,0.15271830558776855,3,846,818,True,False,jetson2,MobileNet,0.8,0.9,AGP,0.8098070827125,5
834,24,1.0,0.5,24,0.14146709442138672,3,877,877,True,False,jetson2,MobileNet,0.8,0.9,AGP,0.8098070827125,5
835,25,1.0,0.5,25,0.13378453254699707,3,732,732,True,False,jetson2,MobileNet,0.8,0.9,AGP,0.8098070827125,5
836,26,1.0,0.5,26,0.11250519752502441,3,872,872,True,False,jetson2,MobileNet,0.8,0.9,AGP,0.8098070827125,5
837,27,1.0,0.5,27,0.12615728378295898,3,419,692,True,False,jetson2,MobileNet,0.8,0.9,AGP,0.8098070827125,5
838,28,1.0,0.5,28,0.1595923900604248,3,823,823,True,False,jetson2,MobileNet,0.8,0.9,AGP,0.8098070827125,5
839,29,1.0,0.5,29,0.15527653694152832,3,900,900,True,False,jetson2,MobileNet,0.8,0.9,AGP,0.8098070827125,5
840,0,1.0,0.0,0,0.3190581798553467,3,240,240,True,True,rpi4-1,MobileNet,0.7333333333333333,0.7071375767389934,Knapsack,0.8098070827125,5
841,1,1.0,0.0,1,0.20460224151611328,3,253,253,True,True,rpi4-1,MobileNet,0.7333333333333333,0.7643655459086101,Knapsack,0.8098070827125,5
842,2,1.0,0.0,2,0.2463207244873047,3,23,23,True,True,rpi4-1,MobileNet,0.7333333333333333,0.7435063044230144,Knapsack,0.8098070827125,5
843,3,1.0,0.0,3,0.22118377685546875,3,213,213,True,True,rpi4-1,MobileNet,0.7333333333333333,0.7560747782389323,Knapsack,0.8098070827125,5
844,4,1.0,0.0,4,0.21640825271606445,3,7,7,True,True,rpi4-1,MobileNet,0.7333333333333333,0.7584625403086345,Knapsack,0.8098070827125,5
845,5,1.0,0.0,5,0.20740818977355957,3,225,225,True,True,rpi4-1,MobileNet,0.7333333333333333,0.7629625717798869,Knapsack,0.8098070827125,5
846,6,1.0,0.0,6,0.28073668479919434,3,102,102,True,True,rpi4-1,MobileNet,0.7333333333333333,0.7262983242670695,Knapsack,0.8098070827125,5
847,7,1.0,0.0,7,0.22237849235534668,3,234,234,True,True,rpi4-1,MobileNet,0.7333333333333333,0.7554774204889934,Knapsack,0.8098070827125,5
848,8,1.0,0.0,8,0.20351815223693848,3,156,156,True,True,rpi4-1,MobileNet,0.7333333333333333,0.7649075905481975,Knapsack,0.8098070827125,5
849,9,1.0,0.0,9,0.20677542686462402,3,275,275,True,True,rpi4-1,MobileNet,0.7333333333333333,0.7632789532343547,Knapsack,0.8098070827125,5
850,10,0.5,0.0,10,0.23010516166687012,3,595,595,False,True,jetson,MobileNet,0.7333333333333333,0.8849474191665649,Knapsack,0.9504170827125,5
851,11,0.5,0.0,11,0.20014405250549316,3,34,507,False,True,jetson,MobileNet,0.7333333333333333,0.8999279737472534,Knapsack,0.9504170827125,5
852,12,0.5,0.0,12,0.16823029518127441,3,436,436,False,True,jetson,MobileNet,0.7333333333333333,0.9158848524093628,Knapsack,0.9504170827125,5
853,13,0.5,0.0,13,0.161879301071167,3,354,354,False,True,jetson,MobileNet,0.7333333333333333,0.9190603494644165,Knapsack,0.9504170827125,5
854,14,0.5,0.0,14,0.1495516300201416,3,522,641,False,True,jetson,MobileNet,0.7333333333333333,0.9252241849899292,Knapsack,0.9504170827125,5
855,15,0.5,0.0,15,0.14642643928527832,3,465,465,False,True,jetson,MobileNet,0.7333333333333333,0.9267867803573608,Knapsack,0.9504170827125,5
856,16,0.5,0.0,16,0.20988869667053223,3,522,574,False,True,jetson,MobileNet,0.7333333333333333,0.8950556516647339,Knapsack,0.9504170827125,5
857,17,0.5,0.0,17,0.18685245513916016,3,360,360,False,True,jetson,MobileNet,0.7333333333333333,0.9065737724304199,Knapsack,0.9504170827125,5
858,18,0.5,0.0,18,0.14487051963806152,3,553,553,False,True,jetson,MobileNet,0.7333333333333333,0.9275647401809692,Knapsack,0.9504170827125,5
859,19,0.5,0.0,19,0.1279304027557373,3,372,371,False,True,jetson,MobileNet,0.7333333333333333,0.9360347986221313,Knapsack,0.9504170827125,5
860,20,1.0,0.5,20,0.22913265228271484,3,407,817,True,False,jetson2,MobileNet,0.7333333333333333,0.8666666666666667,Knapsack,0.8098070827125,5
861,21,1.0,0.5,21,0.21483778953552246,3,727,668,True,False,jetson2,MobileNet,0.7333333333333333,0.8666666666666667,Knapsack,0.8098070827125,5
862,22,1.0,0.5,22,0.16388440132141113,3,929,929,True,False,jetson2,MobileNet,0.7333333333333333,0.8666666666666667,Knapsack,0.8098070827125,5
863,23,1.0,0.5,23,0.1527409553527832,3,846,818,True,False,jetson2,MobileNet,0.7333333333333333,0.8666666666666667,Knapsack,0.8098070827125,5
864,24,1.0,0.5,24,0.19457483291625977,3,877,877,True,False,jetson2,MobileNet,0.7333333333333333,0.8666666666666667,Knapsack,0.8098070827125,5
865,25,1.0,0.5,25,0.13276195526123047,3,732,732,True,False,jetson2,MobileNet,0.7333333333333333,0.8666666666666667,Knapsack,0.8098070827125,5
866,26,1.0,0.5,26,0.14524030685424805,3,872,872,True,False,jetson2,MobileNet,0.7333333333333333,0.8666666666666667,Knapsack,0.8098070827125,5
867,27,1.0,0.5,27,0.15959429740905762,3,419,692,True,False,jetson2,MobileNet,0.7333333333333333,0.8666666666666667,Knapsack,0.8098070827125,5
868,28,1.0,0.5,28,0.12676692008972168,3,823,823,True,False,jetson2,MobileNet,0.7333333333333333,0.8666666666666667,Knapsack,0.8098070827125,5
869,29,1.0,0.5,29,0.14157533645629883,3,900,900,True,False,jetson2,MobileNet,0.7333333333333333,0.8666666666666667,Knapsack,0.8098070827125,5
870,0,1.0,0.0,0,0.6154584884643555,1,240,240,True,True,rpi4-1,DenseNet,1.0,0.6922707557678223,Random,0.48297776649687496,5
871,1,1.0,0.0,1,0.5781028270721436,1,253,253,True,True,rpi4-1,DenseNet,1.0,0.7109485864639282,Random,0.48297776649687496,5
872,2,1.0,0.0,2,0.5624077320098877,1,23,23,True,True,rpi4-1,DenseNet,1.0,0.7187961339950562,Random,0.48297776649687496,5
873,3,1.0,0.0,3,0.21350622177124023,3,213,213,True,True,rpi4-1,MobileNet,0.6666666666666666,0.7265802224477131,Random,0.8098070827125,5
874,4,1.0,0.0,4,0.2745370864868164,2,7,7,True,True,rpi4-1,GoogLeNet,0.6666666666666666,0.6960647900899251,Random,0.7341957254281251,5
875,5,1.0,0.0,5,0.25150084495544434,2,225,225,True,True,rpi4-1,GoogLeNet,0.6666666666666666,0.7075829108556111,Random,0.7341957254281251,5
876,6,1.0,0.0,6,0.30604028701782227,4,102,102,True,True,rpi4-1,ResNet,0.8333333333333334,0.7636465231577556,Random,0.76534232088125,5
877,7,1.0,0.0,7,0.2087259292602539,5,237,234,True,True,rpi4-1,SqueezeNet,0.5,0.645637035369873,Random,0.723631531590625,5
878,8,1.0,0.0,8,0.487412691116333,1,156,156,True,True,rpi4-1,DenseNet,1.0,0.7562936544418335,Random,0.48297776649687496,5
879,9,1.0,0.0,9,0.23985600471496582,5,275,275,True,True,rpi4-1,SqueezeNet,0.5,0.6300719976425171,Random,0.723631531590625,5
880,10,0.5,0.0,10,0.4145684242248535,2,595,595,False,True,jetson,GoogLeNet,0.6666666666666666,0.7927157878875732,Random,0.885305725428125,5
881,11,0.5,0.0,11,0.6068546772003174,1,507,507,False,True,jetson,DenseNet,1.0,0.6965726613998413,Random,0.597287766496875,5
882,12,0.5,0.0,12,0.18232131004333496,3,436,436,False,True,jetson,MobileNet,0.6666666666666666,0.9088393449783325,Random,0.9504170827125,5
883,13,0.5,0.0,13,0.431408166885376,2,354,354,False,True,jetson,GoogLeNet,0.6666666666666666,0.784295916557312,Random,0.885305725428125,5
884,14,0.5,0.0,14,0.30883240699768066,2,641,641,False,True,jetson,GoogLeNet,0.6666666666666666,0.8455837965011597,Random,0.885305725428125,5
885,15,0.5,0.0,15,0.18162798881530762,4,457,465,False,True,jetson,ResNet,0.8333333333333334,0.9091860055923462,Random,0.91655232088125,5
886,16,0.5,0.0,16,0.32519960403442383,2,974,574,False,True,jetson,GoogLeNet,0.6666666666666666,0.8374001979827881,Random,0.885305725428125,5
887,17,0.5,0.0,17,0.15799975395202637,5,360,360,False,True,jetson,SqueezeNet,0.5,0.9210001230239868,Random,0.933171531590625,5
888,18,0.5,0.0,18,0.14662837982177734,3,553,553,False,True,jetson,MobileNet,0.6666666666666666,0.9266858100891113,Random,0.9504170827125,5
889,19,0.5,0.0,19,0.30621767044067383,2,372,371,False,True,jetson,GoogLeNet,0.6666666666666666,0.8468911647796631,Random,0.885305725428125,5
890,20,1.0,0.5,20,0.24089741706848145,3,407,817,True,False,jetson2,MobileNet,0.6666666666666666,0.8333333333333333,Random,0.8098070827125,5
891,21,1.0,0.5,21,0.12124133110046387,3,727,668,True,False,jetson2,MobileNet,0.6666666666666666,0.8333333333333333,Random,0.8098070827125,5
892,22,1.0,0.5,22,0.13820314407348633,5,723,929,True,False,jetson2,SqueezeNet,0.5,0.75,Random,0.723631531590625,5
893,23,1.0,0.5,23,0.18506336212158203,4,818,818,True,False,jetson2,ResNet,0.8333333333333334,0.9166666666666667,Random,0.76534232088125,5
894,24,1.0,0.5,24,0.17224550247192383,4,877,877,True,False,jetson2,ResNet,0.8333333333333334,0.9166666666666667,Random,0.76534232088125,5
895,25,1.0,0.5,25,0.15600991249084473,4,732,732,True,False,jetson2,ResNet,0.8333333333333334,0.9166666666666667,Random,0.76534232088125,5
896,26,1.0,0.5,26,0.18224692344665527,4,872,872,True,False,jetson2,ResNet,0.8333333333333334,0.9166666666666667,Random,0.76534232088125,5
897,27,1.0,0.5,27,0.2300403118133545,2,419,692,True,False,jetson2,GoogLeNet,0.6666666666666666,0.8333333333333333,Random,0.7341957254281251,5
898,28,1.0,0.5,28,0.1165010929107666,3,823,823,True,False,jetson2,MobileNet,0.6666666666666666,0.8333333333333333,Random,0.8098070827125,5
899,29,1.0,0.5,29,0.2914004325866699,2,900,900,True,False,jetson2,GoogLeNet,0.6666666666666666,0.8333333333333333,Random,0.7341957254281251,5
900,0,1.0,0.0,0,0.26831650733947754,3,306,306,True,True,rpi4-1,MobileNet,0.8,0.7658417463302613,Optimal,0.8098070827125,6
901,1,1.0,0.0,1,0.23827457427978516,3,256,256,True,True,rpi4-1,MobileNet,0.8,0.7808627128601074,Optimal,0.8098070827125,6
902,2,1.0,0.0,2,0.2707936763763428,3,122,122,True,True,rpi4-1,MobileNet,0.8,0.7646031618118286,Optimal,0.8098070827125,6
903,3,1.0,0.0,3,0.3578190803527832,3,221,221,True,True,rpi4-1,MobileNet,0.8,0.7210904598236084,Optimal,0.8098070827125,6
904,4,1.0,0.0,4,0.24931049346923828,3,22,22,True,True,rpi4-1,MobileNet,0.8,0.7753447532653809,Optimal,0.8098070827125,6
905,5,1.0,0.0,5,0.2663097381591797,3,182,182,True,True,rpi4-1,MobileNet,0.8,0.7668451309204102,Optimal,0.8098070827125,6
906,6,1.0,0.0,6,0.23050928115844727,3,328,108,True,True,rpi4-1,MobileNet,0.8,0.7847453594207764,Optimal,0.8098070827125,6
907,7,1.0,0.0,7,0.25205421447753906,3,279,279,True,True,rpi4-1,MobileNet,0.8,0.7739728927612305,Optimal,0.8098070827125,6
908,8,1.0,0.0,8,0.22919273376464844,3,178,178,True,True,rpi4-1,MobileNet,0.8,0.7854036331176758,Optimal,0.8098070827125,6
909,9,1.0,0.0,9,0.23942041397094727,3,327,327,True,True,rpi4-1,MobileNet,0.8,0.7802897930145264,Optimal,0.8098070827125,6
910,10,1.0,0.5,20,0.22574377059936523,3,940,940,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,6
911,11,1.0,0.5,21,0.1392669677734375,3,963,963,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,6
912,12,1.0,0.5,22,0.1330399513244629,3,773,773,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,6
913,13,1.0,0.5,23,0.1322493553161621,3,399,730,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,6
914,14,1.0,0.5,24,0.12076210975646973,3,731,683,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,6
915,15,1.0,0.5,25,0.12160420417785645,3,875,875,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,6
916,16,1.0,0.5,26,0.13717007637023926,3,721,709,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,6
917,17,1.0,0.5,27,0.12904787063598633,3,952,952,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,6
918,18,1.0,0.5,28,0.11311006546020508,3,941,941,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,6
919,19,1.0,0.5,29,0.12481546401977539,3,934,934,True,False,jetson2,MobileNet,0.8,0.9,Optimal,0.8098070827125,6
920,20,0.5,0.0,10,0.2805440425872803,0,373,373,False,True,jetson,AlexNet,0.6,0.8597279787063599,Optimal,0.959606171503125,6
921,21,0.5,0.0,11,0.13853025436401367,0,466,534,False,True,jetson,AlexNet,0.6,0.9307348728179932,Optimal,0.959606171503125,6
922,22,0.5,0.0,12,0.14193511009216309,0,821,417,False,True,jetson,AlexNet,0.6,0.9290324449539185,Optimal,0.959606171503125,6
923,23,0.5,0.0,13,0.12381339073181152,0,537,537,False,True,jetson,AlexNet,0.6,0.9380933046340942,Optimal,0.959606171503125,6
924,24,0.5,0.0,14,0.13278889656066895,0,633,506,False,True,jetson,AlexNet,0.6,0.9336055517196655,Optimal,0.959606171503125,6
925,25,0.5,0.0,15,0.1222231388092041,0,334,334,False,True,jetson,AlexNet,0.6,0.938888430595398,Optimal,0.959606171503125,6
926,26,0.5,0.0,16,0.12427139282226562,0,608,608,False,True,jetson,AlexNet,0.6,0.9378643035888672,Optimal,0.959606171503125,6
927,27,0.5,0.0,17,0.1321580410003662,0,467,467,False,True,jetson,AlexNet,0.6,0.9339209794998169,Optimal,0.959606171503125,6
928,28,0.5,0.0,18,0.12485527992248535,0,652,515,False,True,jetson,AlexNet,0.6,0.9375723600387573,Optimal,0.959606171503125,6
929,29,0.5,0.0,19,0.12715578079223633,0,594,594,False,True,jetson,AlexNet,0.6,0.9364221096038818,Optimal,0.959606171503125,6
930,0,1.0,0.0,0,0.25875139236450195,3,306,306,True,True,rpi4-1,MobileNet,0.8,0.770624303817749,EGP,0.8098070827125,6
931,1,1.0,0.0,1,0.24396252632141113,3,256,256,True,True,rpi4-1,MobileNet,0.8,0.7780187368392945,EGP,0.8098070827125,6
932,2,1.0,0.0,2,0.2967689037322998,3,122,122,True,True,rpi4-1,MobileNet,0.8,0.7516155481338501,EGP,0.8098070827125,6
933,3,1.0,0.0,3,0.23197412490844727,3,221,221,True,True,rpi4-1,MobileNet,0.8,0.7840129375457764,EGP,0.8098070827125,6
934,4,1.0,0.0,4,0.22525763511657715,3,22,22,True,True,rpi4-1,MobileNet,0.8,0.7873711824417114,EGP,0.8098070827125,6
935,5,1.0,0.0,5,0.2605550289154053,3,182,182,True,True,rpi4-1,MobileNet,0.8,0.7697224855422974,EGP,0.8098070827125,6
936,6,1.0,0.0,6,0.2404015064239502,3,328,108,True,True,rpi4-1,MobileNet,0.8,0.7797992467880249,EGP,0.8098070827125,6
937,7,1.0,0.0,7,0.2627131938934326,3,279,279,True,True,rpi4-1,MobileNet,0.8,0.7686434030532837,EGP,0.8098070827125,6
938,8,1.0,0.0,8,0.22465872764587402,3,178,178,True,True,rpi4-1,MobileNet,0.8,0.787670636177063,EGP,0.8098070827125,6
939,9,1.0,0.0,9,0.2077326774597168,3,327,327,True,True,rpi4-1,MobileNet,0.8,0.7961336612701416,EGP,0.8098070827125,6
940,10,1.0,0.5,20,0.3083038330078125,3,940,940,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,6
941,11,1.0,0.5,21,0.1598520278930664,3,963,963,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,6
942,12,1.0,0.5,22,0.14811325073242188,3,773,773,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,6
943,13,1.0,0.5,23,0.14382457733154297,3,399,730,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,6
944,14,1.0,0.5,24,0.1495513916015625,3,731,683,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,6
945,15,1.0,0.5,25,0.12394452095031738,3,875,875,True,False,jetson2,MobileNet,0.8,0.9,EGP,0.8098070827125,6
